"26210110","PM","Peñalisa","Salgar","Antioquia","1","2100","-75.86","5.93","132.9","153.2","230.5","329.7","423.2","344.9","277.6","274.5","312.5","333.2","360.0","196.0","3368.2","343","95.3%","","","","","","","","","","","","","","","","","","","",""
"26230130","PM","Cruces Arriba","San Andrés (Antioquia)","Antioquia","1","2805","-75.62","6.89","50.1","72.6","136.4","224.2","294.8","198.7","164.2","188.4","219.4","293.9","207.5","92.1","2142.3","332","92.2%","","","","","","","","","","","","","","","","","","","",""
"26230110","PM","San Andrés","San Andrés (Antioquia)","Antioquia","1","1600","-75.67","6.91","47.3","53.1","119.8","216.8","250.2","185.7","150.6","160.0","211.2","255.8","223.6","85.4","1959.6","351","97.5%","","","","","","","","","","","","","","","","","","","",""
"23080810","PG","El Jordán","San Carlos (Antioquia)","Antioquia","1","1950","-74.83","6.25","80.0","105.2","197.5","336.0","341.8","257.7","218.7","267.3","349.6","360.6","250.0","150.3","2914.7","299","83.1%","","","","","","","","","","","","","","","","","","","",""
"23085220","CP","San Carlos","San Carlos (Antioquia)","Antioquia","1","1113","-75.04","6.16","199.6","220.0","364.2","506.7","486.6","321.1","318.8","388.1","476.2","580.7","496.7","300.8","4659.7","322","89.4%","","","","","","","","","","","","","","","","","","","",""
"23085140","CO","San Francisco","San Francisco (Antioquia)","Antioquia","1","1325","-75.10","5.96","310.6","286.5","435.5","517.4","516.7","309.5","354.3","438.1","576.6","629.4","582.3","424.2","5381.2","329","91.4%","","","","","","","","","","","","","","","","","","","",""
"26230180","PM","Llanos de San Juan","San Jerónimo","Antioquia","1","1600","-75.72","6.43","41.9","56.5","103.3","158.1","203.7","155.3","112.4","145.5","181.0","225.3","169.1","93.3","1645.4","323","89.7%","","","","","","","","","","","","","","","","","","","",""
"12030010","PM","San Juan De Urabá","San Juan De Urabá","Antioquia","2","4","-76.53","8.76","28.6","12.7","56.1","166.3","291.3","236.1","221.7","273.1","232.4","210.9","267.5","144.9","2141.6","340","94.4%","","","","","","","","","","","","","","","","","","","",""
"23085080","CP","Granja Experiomental El Nus - AUT","San Roque","Antioquia","1","859","-74.84","6.48","48.6","83.2","147.2","238.6","277.5","204.3","227.9","211.8","299.3","286.2","194.3","92.6","2311.4","291","80.8%","","","","","","","","","","","","","","","","","","","",""
"23080760","PM","San Roque","San Roque","Antioquia","1","1435","-75.02","6.49","121.7","156.2","306.9","429.3","494.8","351.2","300.9","335.3","434.7","457.3","367.8","196.0","3952.2","347","96.4%","","","","","","","","","","","","","","","","","","","",""
"23085160","CO","Corrientes","San Vicente","Antioquia","1","1965","-75.25","6.31","86.0","132.2","197.0","261.9","326.8","270.8","270.2","253.6","285.9","303.5","240.8","129.1","2758.0","297","82.5%","","","","","","","","","","","","","","","","","","","",""
"26210130","PM","Guasabra","Santa Fe De Antioquia","Antioquia","1","1800","-75.96","6.50","47.6","58.9","99.1","167.3","212.9","155.8","119.1","128.9","153.5","208.6","190.0","94.3","1635.9","352","97.8%","","","","","","","","","","","","","","","","","","","",""
"26225030","AM","Hacienda Cotove ","Santa Fe De Antioquia","Antioquia","1","534","-75.83","6.53","21.0","33.8","55.5","94.6","137.6","111.6","89.1","104.8","122.3","137.9","99.5","50.1","1057.9","288","80.0%","","","","","","","","","","","","","","","","","","","",""
